employee_id,date,first_name,last_name,gender,dob,headcount_flag,leavers_flag,termination_date,joiners_flag,voluntary_leavers_flag,involuntary_leavers_flag,department,work_location_country,work_location_city,seniority_level,performance_rating,behaviour_rating,ethnicity
37-0094126,1/16/2019,Ashby,Trevain,Male,2/25/1979,1,0,,1,0,0,Marketing,Zimbabwe,Gwanda,5,Unacceptable,Meets Expectations,Caribbean
79-9610367,1/7/2020,Zorana,Whitely,Female,6/17/1994,1,0,,1,0,0,Legal,Czech Republic,Chrastava,4,Needs Improvement,Meets Expectations,White
56-6634183,12/1/2021,Antonella,Rudolfer,Female,7/1/1950,1,1,12/14/2020,0,0,1,Support,Indonesia,Rengat,5,Needs Improvement,Unacceptable,Arab
39-1489507,10/10/2019,Hadley,Blackaller,Male,7/10/1978,1,0,,0,0,0,Support,China,Rongcheng,6,Meets Expectations,Exceeds Expectations,Irish
95-7008958,7/8/2022,Clive,Swan,Male,5/19/1984,1,0,,1,0,0,Research and Development,Philippines,Kalilangan,4,Exceeds Expectations,Unacceptable,African
44-1224189,2/12/2021,Tadio,Kern,Bigender,10/8/1958,1,0,,1,0,0,Product Management,China,Honggang,6,Needs Improvement,Exceeds Expectations,Arab
92-4137234,2/4/2020,Faber,Vasic,Male,2/2/1975,1,0,,0,0,0,Support,Russia,Krasnyy Oktyabr’,5,Unacceptable,Unacceptable,Indian
14-5580277,5/25/2022,Elia,Beccles,Male,7/26/1997,1,0,,0,0,0,Sales,Cameroon,Fundong,8,Meets Expectations,Unacceptable,Bangladeshi
17-3720387,7/20/2021,Row,Splevings,Female,9/3/1954,1,0,,1,0,0,Marketing,Poland,Wiśniewo,2,Needs Improvement,Exceeds Expectations,African
09-8215307,11/27/2021,Colas,Hendonson,Male,12/15/1990,1,0,,1,0,0,Accounting,Georgia,P’rimorsk’oe,5,Exceeds Expectations,Exceeds Expectations,White
79-8737016,7/8/2021,Saleem,Lude,Male,10/20/1984,1,0,,1,0,0,Engineering,Indonesia,Banjaranyar,10,Unacceptable,Needs Improvement,White 
34-8523920,5/13/2019,Agneta,Shilvock,Female,4/10/1965,1,0,,0,0,0,Training,Portugal,Venda Nova,4,Needs Improvement,Outstanding,White
16-5022950,9/17/2021,Lind,Ericssen,Male,10/20/1994,1,0,,0,0,0,Training,Portugal,Póvoa,10,Exceeds Expectations,Outstanding,Chinese
35-6697943,5/26/2022,Guillema,Arrundale,Female,8/9/1955,1,0,,0,0,0,Training,Russia,Lianozovo,5,Needs Improvement,Unacceptable,Pakistani
65-3020658,11/18/2020,Quinton,Munnings,Male,3/2/1959,1,0,,0,0,0,Human Resources,China,Shishan,4,Needs Improvement,Unacceptable,White
43-4025178,10/11/2020,Jerrine,Sibson,Female,7/20/1955,1,0,,0,0,0,Human Resources,Sweden,Kristianstad,9,Needs Improvement,Unacceptable,Indian
36-4284074,9/5/2022,Corney,Rigbye,Male,8/5/1958,1,0,,1,0,0,Sales,Peru,San Marcos,9,Meets Expectations,Unacceptable,Pakistani
87-6542525,8/16/2020,Lincoln,MattiCCI,Male,7/30/1958,1,0,,1,0,0,Support,Philippines,Talospatang,1,Needs Improvement,Unacceptable,Bangladeshi
16-3687678,1/17/2020,Dre,Fitter,Female,11/21/1969,1,1,3/12/2019,1,1,0,Legal,Indonesia,Sayang Lauq,4,Needs Improvement,Unacceptable,Chinese
25-9154544,4/5/2021,Danita,Marzelli,Female,12/18/1955,1,0,,1,0,0,Human Resources,Chile,Chillán,10,Meets Expectations,Unacceptable,African
62-8589138,3/31/2020,Kennan,Giorgetti,Female,5/9/1953,1,1,1/10/2022,1,0,1,Legal,Russia,Onguday,3,Needs Improvement,Unacceptable,Caribbean
68-2379561,2/27/2022,Linda,Handke,Female,1/2/2001,1,0,,1,0,0,Sales,Indonesia,Kangin,3,Unacceptable,Needs Improvement,White
27-9642195,7/4/2019,Carley,Patinkin,Female,4/27/1978,1,0,,0,0,0,Business Development,Lithuania,Aleksotas,7,Unacceptable,Meets Expectations,Arab
42-6200813,2/20/2020,Konstantin,Clinnick,Male,3/8/1987,1,0,,1,0,0,Services,France,Paris 18,9,Outstanding,Outstanding,Irish
01-6959328,9/19/2019,Dani,Pletts,Male,4/25/1961,1,1,6/14/2021,0,0,1,Accounting,Portugal,Alcainça,10,Needs Improvement,Unacceptable,African
88-6844770,10/10/2020,Estella,Kittredge,Female,1/7/1991,1,0,,0,0,0,Human Resources,China,Benchu,2,Exceeds Expectations,Outstanding,Arab
23-9300946,7/10/2020,Dee dee,Bedborough,Male,1/9/1962,1,0,,0,0,0,Engineering,Nigeria,Shaffa,2,Outstanding,Meets Expectations,Indian
18-8817299,8/15/2019,Maury,Janaway,Male,10/12/1993,1,0,,1,0,0,Sales,United States,Jacksonville,2,Unacceptable,Outstanding,Bangladeshi
03-3884315,3/18/2021,Shina,Gerram,Female,7/22/1991,1,0,,0,0,0,Business Development,Sweden,Tingsryd,2,Needs Improvement,Needs Improvement,African
84-8964905,5/12/2021,Jacenta,Carvell,Female,7/5/1955,1,0,,0,0,0,Business Development,Egypt,Ash Shuhadā’,8,Outstanding,Needs Improvement,White
44-2801372,4/20/2019,Staffard,Offen,Male,7/1/1988,1,0,,0,0,0,Legal,Indonesia,Panineungan,1,Exceeds Expectations,Needs Improvement,White 
93-3240859,7/14/2021,Aida,Kenington,Female,6/27/1996,1,0,,1,0,0,Sales,South Africa,Zastron,5,Meets Expectations,Exceeds Expectations,White
13-3484497,6/16/2021,Lauritz,Dalgety,Male,4/14/1959,1,0,,0,0,0,Sales,Honduras,"Las Vegas, Santa Barbara",6,Needs Improvement,Meets Expectations,Chinese
33-9736910,2/9/2022,Dill,Koschek,Male,3/6/1983,1,0,,1,0,0,Sales,Haiti,Carice,6,Outstanding,Exceeds Expectations,Pakistani
20-9555637,8/20/2020,Manya,McCloughlin,Female,8/25/1974,1,0,,1,0,0,Product Management,Russia,Nizhnyaya Omka,6,Exceeds Expectations,Outstanding,White
56-6009229,3/27/2020,Clair,Eames,Male,5/26/1970,1,1,9/19/2020,1,1,0,Research and Development,China,Ha’erlong,1,Exceeds Expectations,Unacceptable,Chinese
93-8838400,9/2/2021,Nisse,Sworne,Polygender,5/10/1967,1,0,,0,0,0,Accounting,Honduras,Ayapa,1,Exceeds Expectations,Outstanding,Pakistani
88-5230681,8/18/2021,Maynord,Garron,Male,7/9/1953,1,0,,1,0,0,Business Development,China,Liquan Chengguanzhen,9,Meets Expectations,Unacceptable,White
35-7025451,4/8/2022,Hazel,Philipps,Female,10/24/1972,1,0,,0,0,0,Marketing,Indonesia,Batang,9,Unacceptable,Meets Expectations,Indian
68-2289377,7/20/2022,Thatch,Paling,Genderfluid,2/28/1979,1,0,,1,0,0,Engineering,South Africa,Lady Frere,10,Unacceptable,Unacceptable,Pakistani
00-8682106,11/29/2021,Nara,Keatley,Female,2/4/1950,1,0,,0,0,0,Sales,Luxembourg,Bech,6,Outstanding,Meets Expectations,Bangladeshi
51-0561724,10/4/2020,Christoforo,Folker,Male,9/14/1969,1,0,,0,0,0,Research and Development,China,Jiangwan,6,Outstanding,Unacceptable,Chinese
43-3357937,1/29/2022,Doti,Deble,Female,3/28/1991,1,0,,1,0,0,Business Development,China,Xingnong,2,Meets Expectations,Unacceptable,African
19-2286900,8/14/2021,Truman,Quinet,Female,4/14/1995,1,0,,0,0,0,Legal,Ireland,Portumna,9,Exceeds Expectations,Needs Improvement,Caribbean
91-6498110,12/22/2020,Barr,De Blase,Male,5/12/1962,1,0,,1,0,0,Training,China,Nantou,10,Outstanding,Needs Improvement,White
81-4940813,6/9/2021,Lisabeth,Palethorpe,Female,4/9/1972,1,1,12/27/2020,0,0,1,Business Development,Mexico,El Mirador,8,Needs Improvement,Outstanding,Arab
93-3216023,1/5/2020,Gerek,Edgington,Male,4/16/1985,1,0,,1,0,0,Support,Egypt,Ţalkhā,6,Needs Improvement,Meets Expectations,Irish
35-1927475,9/5/2021,Leigh,Dole,Female,12/12/1956,1,0,,1,0,0,Research and Development,China,Yecun,7,Unacceptable,Exceeds Expectations,African
71-8370148,4/16/2019,Ruttger,Lieb,Male,11/13/1966,1,0,,1,0,0,Accounting,Indonesia,Bader,9,Outstanding,Needs Improvement,Arab
57-2805273,4/29/2020,Mack,Darte,Male,5/22/1950,1,0,,0,0,0,Legal,Philippines,Calabugao,10,Meets Expectations,Meets Expectations,Indian
66-7131405,9/5/2022,Collen,Edmett,Female,9/13/2001,1,0,,1,0,0,Product Management,Norway,Trondheim,9,Exceeds Expectations,Outstanding,Bangladeshi
80-4300436,9/24/2022,Faydra,Nealey,Female,3/8/1995,1,0,,0,0,0,Product Management,China,Huazhu,9,Needs Improvement,Outstanding,African
30-2452919,12/31/2019,Irv,Gendricke,Male,12/17/1990,1,0,,1,0,0,Legal,Philippines,Bocos,9,Unacceptable,Outstanding,White
53-8665130,9/6/2022,Tyrone,Gussie,Male,4/14/1964,1,0,,1,0,0,Marketing,Indonesia,Pandansari,1,Unacceptable,Unacceptable,White 
54-5356073,12/18/2021,Felecia,Carling,Female,6/25/1994,1,0,,1,0,0,Services,Sweden,Göteborg,2,Needs Improvement,Outstanding,White
58-9893897,5/30/2019,Parnell,Fasset,Male,10/22/1967,1,0,,0,0,0,Business Development,Nigeria,Agenebode,7,Outstanding,Outstanding,Chinese
06-5596516,5/28/2021,Cy,Balmer,Male,7/26/1985,1,0,,1,0,0,Support,China,Shouxihu,4,Exceeds Expectations,Unacceptable,Pakistani
71-1020229,7/10/2020,Lorinda,Esser,Female,4/3/1977,1,0,,1,0,0,Business Development,Czech Republic,Břeclav,9,Outstanding,Meets Expectations,White
47-0730973,3/8/2022,Starr,Hymor,Female,3/13/1951,1,0,,0,0,0,Marketing,South Africa,Bizana,5,Exceeds Expectations,Outstanding,Indian
03-9581881,11/19/2020,Pieter,Cornborough,Male,6/10/2003,1,0,,1,0,0,Business Development,China,Hengshan,8,Outstanding,Needs Improvement,Pakistani
90-0812480,1/14/2020,Miquela,Simmonds,Female,6/22/2002,1,0,,0,0,0,Sales,Ukraine,Lyubeshiv,5,Unacceptable,Exceeds Expectations,Bangladeshi
93-8235119,6/29/2022,Ilse,Abrahamsen,Female,1/25/1968,1,0,,0,0,0,Support,Yemen,Al Munīrah,8,Outstanding,Needs Improvement,Chinese
15-6684139,9/27/2021,Shepherd,Wraighte,Male,12/24/1977,1,0,,1,0,0,Human Resources,United States,Syracuse,3,Meets Expectations,Unacceptable,African
97-8117417,5/15/2021,Danyelle,Tabourin,Female,2/20/1954,1,0,,0,0,0,Training,Mongolia,Höviyn Am,7,Needs Improvement,Unacceptable,Caribbean
42-4636754,7/20/2019,Giralda,McKag,Polygender,4/5/1966,1,0,,0,0,0,Product Management,Belarus,Skidal’,10,Outstanding,Needs Improvement,White
26-8515821,9/3/2019,Justine,Shovelton,Bigender,9/15/1993,1,0,,0,0,0,Support,Brazil,São Mateus do Maranhão,2,Needs Improvement,Needs Improvement,Arab
02-3823655,10/31/2019,Dunstan,Paddie,Male,7/5/1967,1,0,,0,0,0,Accounting,Indonesia,Bantarpanjang,8,Unacceptable,Outstanding,Irish
69-5219002,1/24/2022,Darelle,Ridder,Female,7/19/2003,1,0,,1,0,0,Research and Development,Philippines,Maddarulug Norte,7,Unacceptable,Outstanding,African
31-8666374,2/13/2020,Ainslee,Grasha,Female,12/4/1980,1,0,,1,0,0,Product Management,Thailand,Rasi Salai,4,Meets Expectations,Meets Expectations,Arab
18-8195672,1/12/2019,Vania,Sheraton,Female,1/10/1953,1,1,10/3/2022,1,1,0,Legal,China,Liaoyang,7,Unacceptable,Meets Expectations,Indian
93-2470516,8/22/2022,Goddart,Bedford,Male,7/21/1952,1,1,7/13/2022,1,0,1,Accounting,Indonesia,Jungkat Selatan,8,Needs Improvement,Exceeds Expectations,Bangladeshi
11-5868130,12/5/2020,Niki,Townsley,Genderfluid,3/9/1986,1,0,,1,0,0,Engineering,Indonesia,Unden,7,Exceeds Expectations,Needs Improvement,African
48-7790532,3/12/2022,Maurits,Ewings,Male,7/22/1964,1,0,,0,0,0,Product Management,Norway,Kristiansand S,6,Unacceptable,Meets Expectations,White
45-7684377,4/12/2022,Eliza,Laimable,Female,9/24/1963,1,0,,1,0,0,Engineering,Indonesia,Ciwaru,2,Meets Expectations,Outstanding,White 
77-7923071,7/11/2020,Ambrosi,Monger,Bigender,9/23/1989,1,0,,0,0,0,Services,Ethiopia,Dembī Dolo,6,Outstanding,Exceeds Expectations,White
23-0554487,2/4/2021,Mord,Bovingdon,Male,4/22/1955,1,0,,0,0,0,Training,France,Boulogne-sur-Mer,10,Outstanding,Outstanding,Chinese
49-9993681,5/11/2019,Krissie,Domotor,Female,7/2/1956,1,0,,1,0,0,Training,Portugal,Barreiro,1,Exceeds Expectations,Unacceptable,Pakistani
65-6751038,9/27/2020,Florance,Rosa,Bigender,9/26/1976,1,0,,0,0,0,Product Management,Ecuador,Guayaquil,8,Outstanding,Unacceptable,White
07-0953335,2/10/2019,Lutero,Dalmon,Male,12/1/1985,1,1,5/29/2021,1,1,0,Business Development,Finland,Viljakkala,6,Needs Improvement,Meets Expectations,Indian
52-9605611,6/23/2019,Nerti,Jeannon,Female,10/20/1959,1,0,,1,0,0,Engineering,Ukraine,Novi Bilokorovychi,6,Exceeds Expectations,Needs Improvement,Pakistani
86-9513864,7/20/2021,Gerhardine,Gouch,Female,5/7/1954,1,0,,1,0,0,Accounting,Canada,Danville,2,Meets Expectations,Outstanding,Bangladeshi
87-8549327,5/10/2020,Cyndy,Peakman,Female,2/22/1987,1,0,,0,0,0,Sales,Russia,Kamen’-na-Obi,2,Meets Expectations,Needs Improvement,Chinese
64-0902916,12/10/2021,Gabrila,Frizell,Female,2/21/1970,1,0,,1,0,0,Support,Russia,Shelopugino,9,Needs Improvement,Meets Expectations,African
38-9097871,7/18/2020,Thomasa,Greener,Female,6/20/1954,1,0,,1,0,0,Services,Indonesia,Karangbaru,1,Needs Improvement,Needs Improvement,Caribbean
51-0145140,5/11/2022,Sandie,Isaq,Genderfluid,3/23/1956,1,0,,1,0,0,Human Resources,Vietnam,Trà Ôn,3,Exceeds Expectations,Meets Expectations,White
57-8531701,9/12/2019,Desirae,Hutable,Female,12/7/1951,1,0,,0,0,0,Accounting,China,Jinshan,7,Outstanding,Needs Improvement,Arab
51-6091361,10/23/2020,Deane,Nattriss,Agender,3/12/1996,1,0,,0,0,0,Marketing,China,Datong,9,Unacceptable,Outstanding,Irish
62-9104768,2/12/2019,Dare,Fraczkiewicz,Male,7/28/1954,1,0,,1,0,0,Marketing,Japan,Chigasaki,6,Meets Expectations,Meets Expectations,African
76-5875486,8/2/2021,Cameron,Saiens,Male,10/29/1950,1,1,2/8/2020,1,1,0,Research and Development,China,Nanpu,7,Unacceptable,Meets Expectations,Arab
42-2906712,2/22/2019,Artair,Jirsa,Male,10/15/1976,1,0,,1,0,0,Research and Development,Poland,Przelewice,7,Exceeds Expectations,Outstanding,Indian
57-2689771,4/29/2022,Lauraine,Chatres,Female,2/10/1974,1,0,,1,0,0,Human Resources,Syria,At Tibnī,10,Unacceptable,Meets Expectations,Bangladeshi
82-0343482,7/19/2022,Valentin,Deverille,Male,1/26/1958,1,0,,1,0,0,Marketing,Syria,Ma‘dān,7,Meets Expectations,Unacceptable,African
23-3523071,5/18/2020,Scarlett,Bourdon,Female,8/13/1977,1,0,,1,0,0,Support,Indonesia,Sepanjang,5,Exceeds Expectations,Outstanding,White
29-2204213,2/22/2022,Jeannie,Ashling,Female,9/15/1963,1,0,,0,0,0,Legal,Latvia,Priekule,5,Outstanding,Unacceptable,White 
96-4818986,1/17/2019,Mitchael,Ollie,Male,6/2/1975,1,0,,1,0,0,Marketing,Philippines,Santa Maria,4,Meets Expectations,Unacceptable,White
82-5958110,8/2/2021,Davine,Sutter,Female,10/25/1992,1,0,,0,0,0,Research and Development,Panama,Río Sereno,9,Unacceptable,Outstanding,Chinese
47-7989265,4/21/2021,Birk,Keelin,Male,4/23/1956,1,1,9/20/2020,0,1,0,Marketing,Czech Republic,Dobroměřice,5,Unacceptable,Unacceptable,Pakistani
32-1860963,3/26/2022,Bennie,Garford,Female,7/28/2003,1,0,,0,0,0,Human Resources,Indonesia,Leteki,2,Unacceptable,Needs Improvement,White
36-1933554,11/2/2020,Read,Otson,Male,2/26/1996,1,0,,1,0,0,Human Resources,Thailand,Pa Tio,8,Needs Improvement,Needs Improvement,Indian
46-8047724,7/26/2020,Binnie,Gristock,Genderqueer,11/12/1977,1,0,,1,0,0,Human Resources,Poland,Dębe Wielkie,6,Outstanding,Meets Expectations,Pakistani
85-7124101,7/29/2020,Jessalin,Issatt,Male,10/31/1953,1,0,,0,0,0,Legal,Portugal,Lemende,6,Outstanding,Exceeds Expectations,Bangladeshi
44-7290903,4/17/2020,Nancey,Apthorpe,Female,5/16/1963,1,1,12/6/2019,0,0,1,Training,Portugal,Vale das Mós,5,Needs Improvement,Outstanding,Chinese
80-4360284,1/7/2021,Caron,Harpham,Female,7/6/1992,1,0,,1,0,0,Product Management,Latvia,Dagda,1,Unacceptable,Outstanding,African
02-6959004,3/1/2020,Kerwin,Vial,Male,2/4/1984,1,0,,0,0,0,Human Resources,Philippines,Rajal Norte,2,Outstanding,Exceeds Expectations,Caribbean
03-5864094,6/24/2022,Truda,MacAloren,Female,12/8/1978,1,1,9/4/2022,0,0,1,Training,China,Tianxin,10,Outstanding,Exceeds Expectations,White
79-2900633,12/30/2021,Susy,Easey,Female,2/28/1988,1,0,,1,0,0,Accounting,Japan,Kiryū,7,Meets Expectations,Needs Improvement,Arab
25-7268691,8/29/2021,Hunt,Fazan,Male,4/5/1973,1,0,,1,0,0,Research and Development,Indonesia,Jalinan,4,Unacceptable,Needs Improvement,Irish
64-9690676,2/11/2021,Pepe,Okey,Polygender,5/10/1984,1,0,,0,0,0,Marketing,Belarus,Kalinkavichy,9,Unacceptable,Meets Expectations,African
00-4150857,2/13/2022,Fionna,Havelin,Female,5/10/1959,1,0,,0,0,0,Sales,Bangladesh,Dinājpur,4,Unacceptable,Unacceptable,Arab
60-7644237,12/1/2020,Kylie,Wheowall,Male,4/23/1959,1,0,,0,0,0,Accounting,China,Gaofeng,7,Meets Expectations,Exceeds Expectations,Indian
04-3936093,5/24/2021,Gill,Foxhall,Female,5/28/1989,1,0,,1,0,0,Human Resources,Greece,Kos,7,Unacceptable,Needs Improvement,Bangladeshi
62-3139076,5/8/2022,Vail,Rzehor,Male,9/17/1954,1,1,7/10/2019,0,0,1,Sales,Malaysia,Kuantan,9,Outstanding,Exceeds Expectations,African
27-4677906,5/14/2022,Budd,Feasey,Male,11/17/1976,1,0,,0,0,0,Legal,France,Toulouse,5,Unacceptable,Outstanding,White
75-9982082,2/10/2019,Sherry,Ramelet,Female,10/4/1986,1,0,,1,0,0,Research and Development,Czech Republic,Zeleneč,1,Needs Improvement,Unacceptable,White 
24-1147472,5/28/2020,Vivianna,Stitfall,Female,5/9/2001,1,0,,1,0,0,Sales,United States,Washington,8,Outstanding,Exceeds Expectations,White
32-8586721,1/29/2022,Evania,Jina,Female,6/29/1990,1,0,,1,0,0,Training,Bolivia,Guayaramerín,9,Unacceptable,Needs Improvement,Chinese
36-0879289,4/23/2019,Iona,Trimme,Female,11/18/1991,1,0,,0,0,0,Support,Laos,Viangxai,9,Outstanding,Unacceptable,Pakistani
20-7431700,2/13/2022,Sansone,Bantham,Male,9/11/2002,1,0,,1,0,0,Training,Indonesia,Sambong,5,Meets Expectations,Outstanding,White
63-1172906,9/19/2022,Leanora,Brahams,Female,10/28/1954,1,0,,0,0,0,Accounting,Portugal,Tabuaço,9,Outstanding,Needs Improvement,Indian
35-2850889,6/12/2022,Wilhelmina,Catenot,Genderqueer,1/23/1962,1,0,,0,0,0,Accounting,Indonesia,Baru,4,Needs Improvement,Exceeds Expectations,Pakistani
04-6033211,4/3/2020,Leroi,Greener,Male,1/5/1965,1,0,,0,0,0,Human Resources,Indonesia,Semanding Barat,3,Needs Improvement,Outstanding,Bangladeshi
25-9086339,1/8/2020,Gwendolin,Southern,Female,3/28/1954,1,0,,0,0,0,Accounting,Egypt,Kafr ash Shaykh,1,Unacceptable,Outstanding,Chinese
84-7156585,1/11/2019,Kevan,Halworth,Male,10/23/1965,1,0,,1,0,0,Research and Development,Brazil,Belo Horizonte,6,Meets Expectations,Meets Expectations,African
63-0494673,4/11/2019,Charlena,Barnett,Male,10/5/1968,1,0,,0,0,0,Engineering,Sweden,Lidingö,10,Exceeds Expectations,Exceeds Expectations,Caribbean
37-5800485,7/8/2021,Michale,Jorez,Male,1/7/1967,1,0,,1,0,0,Marketing,Poland,Krosno Odrzańskie,8,Needs Improvement,Unacceptable,White
89-3421175,11/28/2019,Nollie,Geard,Female,6/17/1991,1,1,11/3/2019,1,1,0,Services,Indonesia,Noemuti,4,Outstanding,Needs Improvement,Arab
45-3020029,5/20/2021,Saleem,Haselden,Male,11/19/1973,1,0,,0,0,0,Support,Niger,Tillabéri,4,Outstanding,Meets Expectations,Irish
26-3886461,11/27/2019,Dode,Nutman,Female,12/2/1967,1,0,,1,0,0,Marketing,Malaysia,Alor Setar,2,Outstanding,Outstanding,African
27-0522022,2/9/2019,Armin,Michal,Male,12/11/2001,1,0,,1,0,0,Accounting,China,Zhuangshi,9,Needs Improvement,Unacceptable,Arab
57-7909610,9/19/2019,Sheridan,Goschalk,Male,10/4/1984,1,0,,1,0,0,Engineering,Russia,Vatutino,7,Exceeds Expectations,Unacceptable,Indian
79-4207627,3/19/2019,Onfroi,Jobke,Female,8/23/2001,1,0,,0,0,0,Legal,Finland,Teuva,2,Outstanding,Meets Expectations,Bangladeshi
54-6540509,1/21/2020,Stu,Drewery,Female,12/14/1976,1,0,,1,0,0,Legal,Peru,Succha,6,Outstanding,Unacceptable,African
09-0501517,4/24/2022,Hanna,Dericut,Female,12/22/1994,1,0,,1,0,0,Training,Argentina,Las Parejas,4,Needs Improvement,Meets Expectations,White
47-7677924,9/24/2021,Mabel,Faivre,Female,7/25/1961,1,0,,1,0,0,Services,Sweden,Valbo,10,Meets Expectations,Needs Improvement,White 
96-2977345,12/5/2021,Janie,Van der Brugge,Female,10/9/1963,1,0,,1,0,0,Engineering,Thailand,Tha Bo,1,Meets Expectations,Needs Improvement,White
09-6397944,11/3/2019,Kareem,Pinches,Male,1/30/1969,1,0,,0,0,0,Marketing,China,Sishui,10,Exceeds Expectations,Needs Improvement,Chinese
02-5004165,12/13/2021,Mikel,Nucci,Female,2/8/1960,1,0,,1,0,0,Legal,China,Yangjiafang,5,Meets Expectations,Needs Improvement,Pakistani
72-9530392,7/30/2022,Tobias,Gavaran,Male,11/26/1985,1,0,,0,0,0,Services,Yemen,Ḩabīl ar Raydah,1,Meets Expectations,Meets Expectations,White
41-7572365,10/27/2020,Staford,Welfair,Female,12/20/1978,1,0,,0,0,0,Legal,Israel,Rosh Pinna,4,Needs Improvement,Exceeds Expectations,Indian
93-4563564,10/7/2021,Deeyn,Ranns,Female,11/13/1971,1,0,,0,0,0,Sales,Croatia,Kraljevica,5,Outstanding,Outstanding,Pakistani
07-5824907,12/31/2020,Reidar,Gauntlett,Male,5/24/1959,1,0,,0,0,0,Human Resources,Russia,Sevsk,3,Exceeds Expectations,Unacceptable,Bangladeshi
59-8454884,8/19/2022,Teresa,Bilovus,Female,3/24/1967,1,0,,0,0,0,Product Management,Indonesia,Watunggong,7,Unacceptable,Exceeds Expectations,Chinese
34-0670473,11/17/2021,Mab,Waszczykowski,Female,7/8/1956,1,0,,1,0,0,Accounting,France,Laxou,4,Needs Improvement,Unacceptable,African
62-8075474,10/15/2020,Cathe,Sebire,Genderfluid,9/18/1975,1,0,,1,0,0,Engineering,Pakistan,Muzaffargarh,8,Unacceptable,Exceeds Expectations,Caribbean
74-8884636,3/2/2020,Eryn,Plumbe,Female,11/8/1986,1,0,,0,0,0,Human Resources,Mexico,Guadalupe,1,Needs Improvement,Meets Expectations,White
24-6838870,8/23/2019,Berk,Branni,Male,1/8/1994,1,0,,0,0,0,Support,Iran,Şaḩneh,10,Outstanding,Needs Improvement,Arab
40-5934926,7/27/2020,Philippa,Earsman,Female,4/29/1950,1,1,4/1/2022,1,0,1,Marketing,Peru,Sabandia,6,Outstanding,Exceeds Expectations,Irish
94-1626590,4/5/2019,Louisette,Ingley,Agender,6/28/1972,1,0,,1,0,0,Support,Pakistan,Haveliān,1,Unacceptable,Meets Expectations,African
91-1312004,2/16/2021,Hortensia,Scardefield,Female,5/21/1986,1,0,,0,0,0,Human Resources,Indonesia,Sikur,10,Unacceptable,Exceeds Expectations,Arab
99-5678812,6/28/2022,Greer,Slight,Non-binary,9/26/1960,1,0,,1,0,0,Product Management,Japan,Satsumasendai,6,Unacceptable,Exceeds Expectations,Indian
37-2297233,1/6/2020,Kalindi,Huelin,Female,1/21/1972,1,0,,0,0,0,Support,China,Jishan,3,Exceeds Expectations,Unacceptable,Bangladeshi
66-9247284,1/21/2021,Kendra,Stirling,Female,2/4/1984,1,0,,1,0,0,Training,Philippines,Galimuyod,3,Meets Expectations,Meets Expectations,African
32-4090415,1/10/2021,Lanie,Neighbour,Male,8/5/2002,1,0,,0,0,0,Marketing,Indonesia,Gunungangka,10,Meets Expectations,Meets Expectations,White
03-0447247,1/8/2020,Derwin,Sate,Male,3/10/1952,1,0,,0,0,0,Support,Indonesia,Karanganyar,10,Meets Expectations,Exceeds Expectations,White 
82-2576831,10/21/2020,Verena,Le Gassick,Female,7/22/1981,1,0,,1,0,0,Engineering,Philippines,Calabugao,6,Outstanding,Meets Expectations,White
41-5686576,12/10/2019,Rubin,Fallowfield,Polygender,9/26/1950,1,0,,0,0,0,Research and Development,Azerbaijan,Heydərabad,9,Unacceptable,Exceeds Expectations,Chinese
92-9760486,10/10/2021,Chaddy,Lawman,Male,3/12/1957,1,0,,0,0,0,Research and Development,China,Takeshiken,5,Needs Improvement,Exceeds Expectations,Pakistani
39-3025194,4/29/2022,Gui,Norewood,Female,8/15/1979,1,0,,0,0,0,Research and Development,Malta,Paola,2,Outstanding,Meets Expectations,White
29-4244367,12/6/2019,Blane,Whiteley,Male,7/21/1962,1,0,,1,0,0,Sales,China,Guanxi,6,Exceeds Expectations,Needs Improvement,Indian
44-6948703,8/15/2021,Quintilla,Hempel,Female,10/20/1971,1,0,,0,0,0,Accounting,Russia,Kulary,3,Needs Improvement,Meets Expectations,Pakistani
45-9745950,9/15/2021,Gamaliel,Ingarfill,Male,3/24/1985,1,0,,0,0,0,Business Development,Iran,Kelīshād va Sūdarjān,5,Exceeds Expectations,Needs Improvement,Bangladeshi
04-3620104,5/1/2021,Aaron,Lowndsbrough,Male,2/18/1951,1,0,,1,0,0,Engineering,Mexico,Fernando Gutierrez Barrios,6,Unacceptable,Exceeds Expectations,Chinese
34-8497322,10/22/2021,Milt,Cardow,Male,1/17/1995,1,0,,1,0,0,Product Management,Brazil,Bom Jesus da Lapa,5,Unacceptable,Meets Expectations,African
43-7932649,11/30/2020,Julietta,Backs,Female,7/11/1962,1,0,,0,0,0,Marketing,Brazil,Goiatuba,9,Exceeds Expectations,Exceeds Expectations,Caribbean
50-9870824,3/24/2020,Loralyn,Doerr,Female,10/14/1959,1,0,,1,0,0,Research and Development,Colombia,Urrao,9,Needs Improvement,Meets Expectations,White
85-9340239,11/4/2019,Philis,Baynham,Female,3/4/1982,1,0,,1,0,0,Marketing,China,Dalu,4,Unacceptable,Unacceptable,Arab
